data,produto,categoria,cidade,vendedor,quantidade,preco_unitario
2024-06-15,Teclado,Tecnologia,Salvador,Carlos,2,4335
2023-01-12,Monitor,Tecnologia,sao paulo,Ana,1,3759
03/05/2023,Tablet,Tecnologia,São Paulo,Fernanda,4,4931
2023-05-28,Smartphone,Tecnologia,Curitiba,Lucas,3,798
2024-09-06,Smartphone,Tecnologia,Salvador,Lucas,4,3014
24/02/2024,Teclado,Tecnologia,Recife,,3,1605
2024-01-30,Cadeira,Moveis,Recife,Lucas,1,
2023-01-14,Tablet,Tecnologia,Salvador,Fernanda,4,4989
22/02/2023,Smartphone,Tecnologia,Curitiba,Lucas,4,2203
2023-11-25,Mouse,Tecnologia,Belo Horizonte,Fernanda,2,1102
2024-05-18,Monitor,Tecnologia,Fortaleza,João,4,1565
2023-05-10,Teclado,Tecnologia,,Maria,3,3488
2023-07-27,Monitor,Tecnologia,Curitiba,Pedro,3,235
2024-11-27,Smartphone,Tecnologia,sao paulo,Carlos,4,2248
2024-03-19,Cadeira,Moveis,São Paulo,Fernanda,1,2870
2024-04-20,Teclado,Tecnologia,Fortaleza,Pedro,2,4490
2024-11-16,Mouse,Tecnologia,,Ana,4,3037
24/09/2023,Tablet,Tecnologia,RIO DE JANEIRO,Pedro,3,4179
2023-10-20,Notebook,Tecnologia,Belo Horizonte,Pedro,2,4868
2023-02-28,Tablet,Tecnologia,Rio de Janeiro,Maria,3,771
2023-02-22,Monitor,Tecnologia,Curitiba,João,3,4481
2023-05-22,Tablet,Tecnologia,Belo Horizonte,Lucas,4,4729
2024-09-08,Smartphone,Tecnologia,Recife,Pedro,1,770
2023-04-28,Tablet,Tecnologia,Belo Horizonte,Carlos,1,3529
2023-12-02,Notebook,Tecnologia,Fortaleza,Lucas,3,1246
2023-01-28,Smartphone,Tecnologia,São Paulo,João,2,1129
2023-11-30,Notebook,Tecnologia,,Fernanda,3,3469
2023-10-17,Mouse,Tecnologia,,Fernanda,1,3139
05/11/2023,Tablet,Tecnologia,São Paulo,Pedro,4,2445
2023-04-22,Smartphone,Tecnologia,sao paulo,Fernanda,1,4316
2024-12-21,Mouse,Tecnologia,sao paulo,Ana,1,4118
2024-07-29,Notebook,Tecnologia,RIO DE JANEIRO,Ana,4,2684
2024-10-12,Teclado,Tecnologia,Belo Horizonte,João,2,1615
2024-12-11,Cadeira,Moveis,RIO DE JANEIRO,Fernanda,4,211
2023-06-07,Monitor,Tecnologia,Fortaleza,Pedro,3,4095
2023-05-01,Monitor,Tecnologia,Rio de Janeiro,Ana,3,1377
2023-06-05,Tablet,Tecnologia,São Paulo,Ana,3,2061
2023-12-05,Monitor,Tecnologia,RIO DE JANEIRO,João,3,1941
01/05/2024,Mouse,Tecnologia,sao paulo,Lucas,1,616
2023-05-12,Mesa,Moveis,Recife,Maria,1,2529
2023-03-23,Monitor,Tecnologia,Belo Horizonte,Pedro,2,2355
2024-07-15,Mouse,Tecnologia,Fortaleza,Carlos,3,280
2024-03-14,Smartphone,Tecnologia,RIO DE JANEIRO,Pedro,1,587
2024-01-09,Monitor,Tecnologia,Belo Horizonte,Ana,2,3174
2023-06-02,Notebook,Tecnologia,Belo Horizonte,Fernanda,4,3982
2024-03-03,Smartphone,Tecnologia,Curitiba,Ana,3,178
2024-11-27,Teclado,Tecnologia,sao paulo,João,3,1246
2023-11-26,Cadeira,Moveis,Rio de Janeiro,Pedro,1,3150
2024-06-22,Mesa,Moveis,Rio de Janeiro,João,1,2648
2024-05-30,Mouse,Tecnologia,RIO DE JANEIRO,Fernanda,3,4862
2024-07-28,Teclado,Tecnologia,RIO DE JANEIRO,Maria,4,
2024-10-17,Tablet,Tecnologia,Fortaleza,Fernanda,4,3600
2023-09-23,Mesa,Moveis,sao paulo,Pedro,2,1009
2024-02-03,Cadeira,Moveis,Fortaleza,Lucas,4,4249
2023-10-26,Monitor,Tecnologia,São Paulo,Fernanda,2,3491
27/10/2024,Teclado,Tecnologia,São Paulo,Maria,3,
2023-01-29,Teclado,Tecnologia,Rio de Janeiro,Maria,2,3257
2023-07-09,Notebook,Tecnologia,,Maria,3,2998
2023-10-05,Teclado,Tecnologia,Recife,Pedro,3,2673
10/02/2023,Mesa,Moveis,São Paulo,Carlos,3,4333
2023-09-04,Teclado,Tecnologia,Salvador,Lucas,3,3863
2023-01-17,Smartphone,Tecnologia,Salvador,Maria,4,2841
2023-06-06,Tablet,Tecnologia,São Paulo,João,1,945
25/08/2023,Teclado,Tecnologia,Fortaleza,João,3,1344
2024-05-09,Cadeira,Moveis,Fortaleza,Lucas,3,260
2024-12-18,Monitor,Tecnologia,sao paulo,Carlos,4,3660
31/07/2024,Teclado,Tecnologia,Rio de Janeiro,Pedro,4,810
2024-11-12,Smartphone,Tecnologia,Fortaleza,Ana,2,2298
2023-06-20,Smartphone,Tecnologia,Rio de Janeiro,Fernanda,1,635
2023-09-21,Teclado,Tecnologia,Rio de Janeiro,Lucas,1,2152
2023-03-10,Smartphone,Tecnologia,Fortaleza,Pedro,4,4520
2024-08-06,Monitor,Tecnologia,São Paulo,Pedro,2,2676
2023-03-11,Mesa,Moveis,Salvador,Carlos,2,2241
2024-03-05,Cadeira,Moveis,Rio de Janeiro,Ana,1,142
2023-07-01,Mesa,Moveis,Belo Horizonte,Carlos,2,2249
2023-10-07,Cadeira,Moveis,sao paulo,Ana,1,1998
08/07/2023,Teclado,Tecnologia,Salvador,Lucas,2,1288
2023-06-18,Cadeira,Moveis,Salvador,Maria,4,478
2023-09-04,Tablet,Tecnologia,Curitiba,João,4,4716
2024-07-27,Cadeira,Moveis,Curitiba,Ana,3,1480
2023-03-24,Tablet,Tecnologia,São Paulo,Lucas,4,3722
2024-09-04,Monitor,Tecnologia,sao paulo,Maria,3,720
2024-01-30,Notebook,Tecnologia,Recife,Fernanda,3,3453
2024-03-25,Monitor,Tecnologia,Rio de Janeiro,Lucas,2,4061
28/09/2023,Tablet,Tecnologia,RIO DE JANEIRO,Maria,4,1290
21/03/2024,Tablet,Tecnologia,Recife,Carlos,2,4920
2023-02-11,Tablet,Tecnologia,,João,2,2583
2024-08-16,Smartphone,Tecnologia,Curitiba,Pedro,3,1586
2023-09-27,Monitor,Tecnologia,Recife,Lucas,3,3829
2024-02-25,Tablet,Tecnologia,RIO DE JANEIRO,João,1,3033
2023-02-07,Monitor,Tecnologia,Belo Horizonte,Fernanda,2,3769
2024-12-05,Teclado,Tecnologia,sao paulo,Carlos,1,2988
2023-03-23,Smartphone,Tecnologia,RIO DE JANEIRO,João,4,2747
2023-11-06,Tablet,Tecnologia,São Paulo,Fernanda,3,3285
2023-02-02,Tablet,Tecnologia,Recife,Carlos,1,4996
2023-08-23,Smartphone,Tecnologia,Salvador,Lucas,2,4335
2024-06-06,Mesa,Moveis,São Paulo,Fernanda,2,2483
2023-02-11,Mesa,Moveis,Belo Horizonte,Maria,2,1591
2023-07-29,Mouse,Tecnologia,Recife,Lucas,2,1579
2024-10-06,Smartphone,Tecnologia,Belo Horizonte,Carlos,4,4554
2023-06-03,Monitor,Tecnologia,Curitiba,João,2,
2023-10-09,Mouse,Tecnologia,Salvador,Lucas,3,4126
2024-01-02,Mesa,Moveis,Recife,Ana,4,1616
2024-05-13,Mouse,Tecnologia,sao paulo,Pedro,2,1714
2024-07-09,Cadeira,Moveis,Belo Horizonte,Carlos,3,318
2023-03-06,Mouse,Tecnologia,,Maria,1,3242
2023-08-11,Mesa,Moveis,RIO DE JANEIRO,Fernanda,1,2222
2024-01-22,Cadeira,Moveis,Fortaleza,Maria,1,3034
2023-02-24,Teclado,Tecnologia,Recife,Pedro,1,4297
2023-11-11,Tablet,Tecnologia,Recife,Carlos,2,247
2024-11-02,Teclado,Tecnologia,São Paulo,Pedro,3,4350
2024-07-21,Mesa,Moveis,Curitiba,Pedro,3,1346
2024-04-30,Teclado,Tecnologia,Recife,Maria,2,1004
2024-11-27,Mouse,Tecnologia,São Paulo,Lucas,3,3022
09/03/2023,Mouse,Tecnologia,Fortaleza,João,3,2053
2024-05-12,Tablet,Tecnologia,Belo Horizonte,Maria,2,542
2024-03-26,Monitor,Tecnologia,São Paulo,Lucas,2,2886
2024-01-06,Tablet,Tecnologia,Rio de Janeiro,João,2,1678
2024-06-16,Smartphone,Tecnologia,RIO DE JANEIRO,Fernanda,4,3002
2024-06-05,Smartphone,Tecnologia,Rio de Janeiro,Lucas,2,3995
2024-05-26,Notebook,Tecnologia,Curitiba,Fernanda,2,1978
2023-02-17,Monitor,Tecnologia,Recife,Lucas,4,2145
2024-06-12,Mouse,Tecnologia,Recife,Fernanda,4,1313
2024-10-17,Notebook,Tecnologia,Fortaleza,Maria,2,3598
2024-08-09,Tablet,Tecnologia,São Paulo,Lucas,1,3965
2024-05-13,Monitor,Tecnologia,sao paulo,João,3,2495
2024-01-30,Cadeira,Moveis,Curitiba,Ana,3,402
2023-01-14,Notebook,Tecnologia,São Paulo,Ana,1,3628
2024-11-01,Mouse,Tecnologia,Rio de Janeiro,Ana,3,1517
15/04/2024,Tablet,Tecnologia,Salvador,Maria,3,2290
2024-02-26,Teclado,Tecnologia,sao paulo,Maria,1,760
2024-02-29,Tablet,Tecnologia,São Paulo,Pedro,1,
2023-12-12,Tablet,Tecnologia,São Paulo,Pedro,4,4759
2023-08-15,Mouse,Tecnologia,Salvador,Pedro,1,114
2023-08-12,Notebook,Tecnologia,Salvador,Maria,4,1863
2023-06-06,Mesa,Moveis,Fortaleza,Ana,1,2854
2023-03-30,Mouse,Tecnologia,São Paulo,João,2,4009
2024-09-22,Cadeira,Moveis,Rio de Janeiro,Ana,4,2393
2024-03-11,Tablet,Tecnologia,Salvador,Pedro,3,482
15/03/2023,Monitor,Tecnologia,Fortaleza,Ana,2,3597
2023-06-29,Monitor,Tecnologia,Salvador,Ana,2,2413
2023-02-18,Cadeira,Moveis,Curitiba,Lucas,3,1503
2023-10-26,Mouse,Tecnologia,Fortaleza,Fernanda,1,1073
2024-03-31,Mesa,Moveis,Curitiba,Ana,4,3543
2024-04-19,Smartphone,Tecnologia,São Paulo,Fernanda,1,4831
2024-07-12,Teclado,Tecnologia,Rio de Janeiro,Lucas,4,
2023-04-29,Smartphone,Tecnologia,RIO DE JANEIRO,Lucas,2,1426
2024-06-20,Smartphone,Tecnologia,Rio de Janeiro,João,4,2589
2024-12-14,Cadeira,Moveis,São Paulo,João,3,3768
2023-12-08,Tablet,Tecnologia,Recife,Carlos,4,2336
19/02/2024,Smartphone,Tecnologia,Recife,,2,1796
27/01/2023,Teclado,Tecnologia,sao paulo,Maria,4,2529
2024-07-26,Monitor,Tecnologia,sao paulo,Fernanda,2,1159
2023-03-17,Teclado,Tecnologia,Belo Horizonte,Ana,3,2375
2024-10-22,Smartphone,Tecnologia,São Paulo,Pedro,1,589
2024-09-11,Notebook,Tecnologia,Rio de Janeiro,Ana,2,1699
2023-08-14,Notebook,Tecnologia,RIO DE JANEIRO,Lucas,3,4249
2024-03-05,Smartphone,Tecnologia,Salvador,João,3,4695
06/10/2023,Tablet,Tecnologia,Recife,Ana,1,2418
2024-07-01,Mesa,Moveis,RIO DE JANEIRO,Maria,2,2919
01/07/2024,Mesa,Moveis,,Ana,4,3273
2023-05-31,Smartphone,Tecnologia,RIO DE JANEIRO,Pedro,1,4985
2023-04-08,Monitor,Tecnologia,Fortaleza,João,4,4956
2023-01-17,Monitor,Tecnologia,Fortaleza,Lucas,2,1915
2023-11-04,Cadeira,Moveis,,Ana,1,217
26/06/2024,Teclado,Tecnologia,Salvador,Carlos,4,1369
2024-08-31,Mouse,Tecnologia,sao paulo,Pedro,3,2796
2023-10-09,Smartphone,Tecnologia,RIO DE JANEIRO,João,1,3755
2023-09-04,Mesa,Moveis,,Ana,3,4129
04/04/2024,Tablet,Tecnologia,Recife,Fernanda,1,2008
2023-06-13,Teclado,Tecnologia,sao paulo,Lucas,1,3274
2024-10-23,Mouse,Tecnologia,Belo Horizonte,Maria,1,3304
2024-10-11,Monitor,Tecnologia,Recife,Maria,2,2158
2023-06-16,Teclado,Tecnologia,Belo Horizonte,Maria,1,941
2024-02-04,Teclado,Tecnologia,RIO DE JANEIRO,Carlos,4,2535
2024-03-16,Smartphone,Tecnologia,RIO DE JANEIRO,Maria,3,653
2024-06-24,Monitor,Tecnologia,sao paulo,Carlos,4,4036
2024-08-14,Cadeira,Moveis,São Paulo,Fernanda,1,4417
2023-09-27,Tablet,Tecnologia,sao paulo,João,4,4811
2023-02-07,Notebook,Tecnologia,Salvador,Lucas,4,2384
03/09/2023,Teclado,Tecnologia,Recife,João,3,2908
23/01/2024,Mesa,Moveis,sao paulo,Lucas,4,4871
2023-04-14,Notebook,Tecnologia,sao paulo,Ana,4,2519
2024-03-28,Mouse,Tecnologia,sao paulo,Ana,4,1699
08/10/2023,Tablet,Tecnologia,Salvador,Carlos,4,3416
2023-02-07,Teclado,Tecnologia,São Paulo,Fernanda,3,4266
2023-11-15,Cadeira,Moveis,sao paulo,Maria,4,4322
08/08/2024,Notebook,Tecnologia,Salvador,João,2,673
02/07/2023,Teclado,Tecnologia,Salvador,Ana,4,2383
2024-03-11,Mesa,Moveis,Recife,Fernanda,1,623
2023-11-23,Cadeira,Moveis,sao paulo,Fernanda,4,421
2023-06-29,Mouse,Tecnologia,Fortaleza,Maria,2,549
2023-06-03,Tablet,Tecnologia,Curitiba,Maria,2,1967
2024-06-22,Tablet,Tecnologia,Recife,João,1,4710
2023-08-28,Notebook,Tecnologia,São Paulo,Fernanda,4,2619
2023-06-30,Smartphone,Tecnologia,Fortaleza,Ana,1,4235
2023-11-20,Mouse,Tecnologia,RIO DE JANEIRO,João,3,3490
2023-11-19,Smartphone,Tecnologia,sao paulo,Maria,3,4232
2023-10-05,Tablet,Tecnologia,Recife,Lucas,1,1491
2024-05-14,Mesa,Moveis,Recife,Pedro,1,3813
15/09/2024,Smartphone,Tecnologia,RIO DE JANEIRO,Carlos,2,4370
26/09/2023,Monitor,Tecnologia,sao paulo,Ana,4,1375
26/08/2023,Cadeira,Moveis,Belo Horizonte,Fernanda,4,1645
2024-08-22,Monitor,Tecnologia,Recife,Fernanda,3,4001
2024-07-15,Cadeira,Moveis,sao paulo,Pedro,2,1092
2024-11-03,Notebook,Tecnologia,RIO DE JANEIRO,Ana,1,2520
2024-08-14,Teclado,Tecnologia,Recife,Fernanda,2,3936
09/09/2023,Notebook,Tecnologia,sao paulo,Fernanda,2,
10/04/2023,Monitor,Tecnologia,Fortaleza,Ana,3,3320
2024-05-08,Smartphone,Tecnologia,Rio de Janeiro,Maria,1,4215
14/06/2024,Mouse,Tecnologia,São Paulo,Ana,3,2388
2024-12-22,Tablet,Tecnologia,Rio de Janeiro,Carlos,2,1300
2023-11-13,Smartphone,Tecnologia,Rio de Janeiro,Lucas,4,3743
2023-03-04,Cadeira,Moveis,sao paulo,Ana,4,4209
2024-08-12,Smartphone,Tecnologia,,Ana,4,1307
2023-09-20,Tablet,Tecnologia,Fortaleza,Maria,1,898
2023-01-24,Cadeira,Moveis,Recife,Ana,4,1147
27/08/2023,Smartphone,Tecnologia,Recife,Carlos,4,3748
2023-06-16,Tablet,Tecnologia,Curitiba,João,3,887
28/10/2024,Mesa,Moveis,RIO DE JANEIRO,Pedro,4,4421
2023-06-30,Mesa,Moveis,São Paulo,Maria,4,erro
2024-05-26,Cadeira,Moveis,Rio de Janeiro,Pedro,1,3956
2023-04-21,Tablet,Tecnologia,Belo Horizonte,Maria,3,3025
2024-05-28,Cadeira,Moveis,Belo Horizonte,Lucas,2,4446
2024-12-25,Teclado,Tecnologia,Rio de Janeiro,Carlos,4,3194
10/09/2024,Mouse,Tecnologia,sao paulo,Pedro,3,3362
2023-07-02,Teclado,Tecnologia,RIO DE JANEIRO,Lucas,3,182
2023-07-27,Teclado,Tecnologia,,Maria,1,1567
2024-10-12,Smartphone,Tecnologia,Fortaleza,Fernanda,4,330
20/11/2024,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,4938
2024-10-09,Notebook,Tecnologia,Rio de Janeiro,Pedro,4,1739
2023-07-17,Teclado,Tecnologia,São Paulo,Maria,1,4950
2023-10-27,Monitor,Tecnologia,Salvador,Carlos,4,4138
2024-01-11,Monitor,Tecnologia,RIO DE JANEIRO,João,1,2144
2024-02-19,Tablet,Tecnologia,Salvador,João,3,2852
2024-03-26,Monitor,Tecnologia,Curitiba,Carlos,4,4042
2023-06-15,Mesa,Moveis,Recife,João,1,1082
2023-06-15,Smartphone,Tecnologia,Curitiba,Ana,2,1155
2024-09-06,Mouse,Tecnologia,São Paulo,Lucas,3,3163
2023-06-22,Teclado,Tecnologia,sao paulo,Pedro,3,3151
03/11/2023,Mesa,Moveis,RIO DE JANEIRO,Maria,2,erro
2023-07-26,Notebook,Tecnologia,Salvador,Ana,2,3247
2023-06-04,Mouse,Tecnologia,Fortaleza,Carlos,1,890
2024-10-26,Mouse,Tecnologia,RIO DE JANEIRO,Maria,4,3864
04/05/2024,Notebook,Tecnologia,Recife,Ana,4,449
2023-04-19,Mouse,Tecnologia,Rio de Janeiro,Maria,1,340
2024-07-31,Cadeira,Moveis,sao paulo,Carlos,3,2252
2023-01-31,Smartphone,Tecnologia,RIO DE JANEIRO,Fernanda,2,4911
2023-11-05,Mouse,Tecnologia,Recife,Ana,1,4330
2024-08-05,Smartphone,Tecnologia,Rio de Janeiro,Carlos,3,1568
2024-07-17,Mesa,Moveis,Rio de Janeiro,Ana,4,264
2024-07-18,Mesa,Moveis,São Paulo,Fernanda,1,4192
2024-11-17,Smartphone,Tecnologia,Belo Horizonte,Lucas,3,3823
2024-03-30,Tablet,Tecnologia,Rio de Janeiro,João,1,3903
2023-11-02,Smartphone,Tecnologia,RIO DE JANEIRO,Carlos,3,2059
2023-06-17,Teclado,Tecnologia,São Paulo,Pedro,1,2266
2023-10-01,Mesa,Moveis,sao paulo,Carlos,1,1316
16/08/2023,Tablet,Tecnologia,São Paulo,Fernanda,1,3831
2024-11-03,Mesa,Moveis,RIO DE JANEIRO,Pedro,1,3344
2023-08-31,Notebook,Tecnologia,Rio de Janeiro,Lucas,2,3646
2024-07-19,Notebook,Tecnologia,,João,4,4032
2024-09-29,Tablet,Tecnologia,Salvador,Carlos,1,2767
2024-11-30,Mesa,Moveis,Fortaleza,Carlos,1,4758
2023-01-31,Mesa,Moveis,Curitiba,Ana,2,853
2023-11-16,Smartphone,Tecnologia,RIO DE JANEIRO,Fernanda,1,960
2024-07-13,Smartphone,Tecnologia,sao paulo,Pedro,2,1351
2024-06-01,Cadeira,Moveis,Curitiba,Maria,3,3994
2024-01-22,Cadeira,Moveis,Fortaleza,Pedro,2,
2023-06-13,Cadeira,Moveis,Fortaleza,Carlos,1,4175
2023-11-23,Notebook,Tecnologia,Curitiba,João,3,1410
2023-03-04,Notebook,Tecnologia,sao paulo,Pedro,2,359
2024-08-14,Smartphone,Tecnologia,RIO DE JANEIRO,João,2,2587
2023-09-21,Monitor,Tecnologia,São Paulo,Ana,3,2747
2024-03-26,Tablet,Tecnologia,São Paulo,Fernanda,1,1285
2023-12-15,Smartphone,Tecnologia,sao paulo,Maria,4,4994
2024-09-17,Cadeira,Moveis,sao paulo,João,1,4249
2023-02-26,Monitor,Tecnologia,São Paulo,Lucas,2,3679
11/06/2024,Smartphone,Tecnologia,Belo Horizonte,Fernanda,3,1108
2024-10-28,Mouse,Tecnologia,Fortaleza,Carlos,3,3789
2024-11-02,Notebook,Tecnologia,Rio de Janeiro,João,3,3365
2024-10-06,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,1879
2023-03-10,Monitor,Tecnologia,Belo Horizonte,Pedro,4,3065
2024-11-13,Mouse,Tecnologia,Belo Horizonte,Carlos,2,628
2024-03-23,Cadeira,Moveis,Rio de Janeiro,Lucas,3,4134
2024-06-24,Tablet,Tecnologia,Recife,Ana,4,1900
19/05/2023,Smartphone,Tecnologia,Salvador,João,3,3928
07/09/2024,Mesa,Moveis,,Fernanda,2,418
2023-12-01,Notebook,Tecnologia,sao paulo,Maria,1,4673
2024-04-14,Cadeira,Moveis,Rio de Janeiro,Carlos,2,2088
29/06/2024,Teclado,Tecnologia,Fortaleza,Ana,1,4294
2024-03-10,Cadeira,Moveis,Curitiba,Pedro,3,3382
2023-05-28,Mesa,Moveis,sao paulo,João,3,3910
2024-07-09,Cadeira,Moveis,Belo Horizonte,Carlos,4,2397
2023-01-12,Smartphone,Tecnologia,RIO DE JANEIRO,João,4,2097
2023-03-01,Mouse,Tecnologia,Fortaleza,Maria,4,1815
2023-09-14,Cadeira,Moveis,RIO DE JANEIRO,Maria,4,
08/06/2023,Notebook,Tecnologia,,Pedro,1,4274
2023-05-04,Monitor,Tecnologia,Salvador,Carlos,2,1637
2023-11-29,Mesa,Moveis,sao paulo,Ana,1,1665
23/12/2024,Mouse,Tecnologia,Salvador,João,1,4320
19/06/2024,Monitor,Tecnologia,Fortaleza,Pedro,4,705
2024-02-05,Smartphone,Tecnologia,Recife,Pedro,1,1523
2023-02-27,Smartphone,Tecnologia,Recife,Pedro,2,2555
2024-06-01,Notebook,Tecnologia,RIO DE JANEIRO,Pedro,2,4347
2024-12-23,Mesa,Moveis,São Paulo,Maria,2,2092
31/10/2023,Cadeira,Moveis,Curitiba,Carlos,4,4458
2023-03-22,Notebook,Tecnologia,RIO DE JANEIRO,Pedro,2,3162
2024-02-03,Mouse,Tecnologia,Salvador,João,2,1640
01/05/2023,Mouse,Tecnologia,Rio de Janeiro,Carlos,4,2119
26/06/2024,Smartphone,Tecnologia,Salvador,Carlos,3,3778
2023-06-22,Notebook,Tecnologia,Rio de Janeiro,João,3,2188
27/03/2023,Cadeira,Moveis,São Paulo,João,4,1338
16/01/2024,Teclado,Tecnologia,Recife,Carlos,4,2926
2023-11-02,Teclado,Tecnologia,São Paulo,Fernanda,2,3389
2024-12-24,Monitor,Tecnologia,Salvador,Lucas,2,1233
15/01/2023,Notebook,Tecnologia,Curitiba,João,3,3571
2024-08-18,Mesa,Moveis,Rio de Janeiro,Lucas,2,3907
2023-11-02,Mouse,Tecnologia,Rio de Janeiro,Pedro,2,1984
2024-04-19,Tablet,Tecnologia,Curitiba,João,4,3803
29/03/2024,Notebook,Tecnologia,RIO DE JANEIRO,Carlos,4,304
2023-09-01,Tablet,Tecnologia,Rio de Janeiro,Fernanda,3,2008
2023-08-04,Monitor,Tecnologia,RIO DE JANEIRO,Maria,4,1309
10/12/2024,Tablet,Tecnologia,Salvador,Pedro,1,4910
24/12/2023,Monitor,Tecnologia,Recife,Maria,4,3032
31/03/2023,Mouse,Tecnologia,sao paulo,Carlos,4,3048
2023-01-26,Tablet,Tecnologia,Curitiba,Maria,2,4620
2024-10-12,Tablet,Tecnologia,São Paulo,João,3,1310
19/07/2023,Mouse,Tecnologia,Fortaleza,Lucas,3,3251
01/05/2023,Tablet,Tecnologia,Rio de Janeiro,Ana,2,1756
2024-03-25,Monitor,Tecnologia,sao paulo,Ana,3,3308
2023-11-16,Notebook,Tecnologia,Rio de Janeiro,Fernanda,2,904
2024-12-03,Mouse,Tecnologia,Fortaleza,,3,3612
2024-04-27,Tablet,Tecnologia,Fortaleza,Lucas,2,4981
2024-09-13,Mouse,Tecnologia,RIO DE JANEIRO,Carlos,4,4241
23/03/2023,Cadeira,Moveis,Salvador,João,4,4904
2023-07-27,Smartphone,Tecnologia,Recife,Pedro,3,2947
26/05/2023,Teclado,Tecnologia,Belo Horizonte,Ana,2,2258
2024-07-28,Mesa,Moveis,São Paulo,Fernanda,2,2411
2023-07-06,Teclado,Tecnologia,Belo Horizonte,Carlos,3,2826
06/04/2023,Smartphone,Tecnologia,sao paulo,Maria,3,3530
2023-09-29,Tablet,Tecnologia,São Paulo,Ana,3,2695
01/03/2024,Smartphone,Tecnologia,Belo Horizonte,Lucas,4,1117
2023-12-29,Tablet,Tecnologia,sao paulo,,3,1900
2023-09-05,Notebook,Tecnologia,Belo Horizonte,Carlos,4,487
2023-12-08,Smartphone,Tecnologia,Fortaleza,Ana,1,2990
2024-12-15,Monitor,Tecnologia,sao paulo,Ana,2,3115
24/07/2023,Mesa,Moveis,São Paulo,Pedro,1,4561
04/02/2023,Notebook,Tecnologia,Recife,Fernanda,3,296
24/01/2023,Cadeira,Moveis,Belo Horizonte,Maria,2,1769
2023-03-31,Cadeira,Moveis,Fortaleza,Carlos,1,1686
2023-06-28,Notebook,Tecnologia,Belo Horizonte,João,4,3836
2024-09-26,Notebook,Tecnologia,Fortaleza,Fernanda,2,3649
2024-05-25,Monitor,Tecnologia,Salvador,Lucas,3,2774
12/06/2024,Tablet,Tecnologia,RIO DE JANEIRO,Carlos,1,1979
2023-09-08,Cadeira,Moveis,sao paulo,Fernanda,2,920
2024-07-14,Notebook,Tecnologia,Belo Horizonte,Maria,3,4976
2023-12-26,Mouse,Tecnologia,São Paulo,Ana,3,
2024-01-10,Notebook,Tecnologia,Belo Horizonte,Fernanda,3,4306
01/09/2024,Mesa,Moveis,Belo Horizonte,Pedro,4,2088
2024-11-04,Teclado,Tecnologia,Belo Horizonte,Carlos,1,1015
2024-11-18,Mouse,Tecnologia,São Paulo,Fernanda,3,1258
07/07/2023,Monitor,Tecnologia,Belo Horizonte,Carlos,3,1797
2024-03-11,Teclado,Tecnologia,,Carlos,4,3652
2024-03-16,Teclado,Tecnologia,Recife,Fernanda,3,3200
2024-05-22,Teclado,Tecnologia,Rio de Janeiro,Carlos,2,1479
23/08/2024,Tablet,Tecnologia,São Paulo,Lucas,3,erro
26/01/2023,Smartphone,Tecnologia,RIO DE JANEIRO,Carlos,1,1254
2023-05-07,Monitor,Tecnologia,sao paulo,Maria,3,1464
2024-06-13,Cadeira,Moveis,Recife,Maria,1,2566
2023-11-25,Monitor,Tecnologia,Belo Horizonte,,1,363
2024-07-02,Teclado,Tecnologia,Belo Horizonte,Pedro,1,3233
2023-12-08,Mouse,Tecnologia,Belo Horizonte,Fernanda,2,2704
2024-02-01,Mesa,Moveis,Rio de Janeiro,Pedro,3,1762
04/09/2023,Mouse,Tecnologia,Curitiba,Lucas,2,1443
23/10/2023,Teclado,Tecnologia,Salvador,Maria,1,4256
2023-10-27,Notebook,Tecnologia,Recife,Fernanda,1,2410
2023-03-31,Notebook,Tecnologia,Salvador,Ana,2,1485
2024-09-13,Monitor,Tecnologia,Salvador,Fernanda,1,3705
2023-08-12,Cadeira,Moveis,Fortaleza,Fernanda,4,2171
2024-01-05,Cadeira,Moveis,sao paulo,João,3,2590
07/08/2023,Notebook,Tecnologia,Salvador,Carlos,4,910
14/02/2024,Mesa,Moveis,RIO DE JANEIRO,Maria,2,1198
2023-03-22,Teclado,Tecnologia,Salvador,João,2,4939
2024-06-25,Cadeira,Moveis,Curitiba,Fernanda,4,1437
2024-03-13,Cadeira,Moveis,Fortaleza,Fernanda,2,2978
2024-03-06,Cadeira,Moveis,Recife,João,1,2177
2024-07-21,Notebook,Tecnologia,Belo Horizonte,João,1,4272
12/01/2023,Teclado,Tecnologia,São Paulo,Maria,3,1549
2024-03-02,Cadeira,Moveis,Belo Horizonte,Ana,2,4826
2024-11-05,Monitor,Tecnologia,Salvador,Ana,4,1501
2023-09-01,Tablet,Tecnologia,Salvador,Ana,4,4919
2024-03-21,Tablet,Tecnologia,Curitiba,Carlos,2,1145
2024-12-11,Tablet,Tecnologia,Curitiba,Pedro,4,1643
18/03/2024,Mouse,Tecnologia,sao paulo,Lucas,3,4882
18/07/2024,Teclado,Tecnologia,Salvador,João,2,4273
2023-10-29,Mesa,Moveis,Belo Horizonte,Ana,4,4030
07/12/2023,Mesa,Moveis,Recife,Lucas,4,4606
2024-11-08,Notebook,Tecnologia,Rio de Janeiro,João,3,3569
29/07/2023,Notebook,Tecnologia,RIO DE JANEIRO,Carlos,1,2787
